id;address;datahex;updatetime;name;units;datatype;comment;disablelog;highpriolog;tagcache;export;pollinterval;visparams;enums;covincr;extid;readoninit
2847;2847;00;1592766086;Gościnny z aneksem_F_fanlevel;;5001;ETS import;1;0;hvac;0;;;;;;
2848;2848;00;1592255118;Gościnny z aneksem_F_status heating;;1;ETS import;1;0;to_valve;0;;;;;;
2849;2849;01;1592732807;Muzyczny_F_status cooling;;1;ETS import;1;0;to_valve;0;;;;;;
2850;2850;00;1592766086;Muzyczny_F_fanlevel;;5001;ETS import;1;0;hvac;0;;;;;;
2851;2851;00;1588866926;Muzyczny_F_status heating;;1;ETS import;1;0;to_valve;0;;;;;;
2852;2852;01;1592732807;Sypialnia_F_status cooling;;1;ETS import;1;0;to_valve;0;;;;;;
2853;2853;00;1592766086;Sypialnia_F_fanlevel;;5001;ETS import;1;0;hvac;0;;;;;;
2854;2854;00;1588871354;Sypialnia_F_status heating;;1;ETS import;1;0;to_valve;0;;;;;;
2875;2875;01;1592857576;Ogrzewanie_Odpytywanie o status regulatorów;;1;ETS import;1;0;;0;;;;;;
2876;2876;;1455714980;Kuchnia+Jadalnia_P+F_status heating;;1;ETS import;1;0;to_valve;0;;;;;;
2877;2877;;1455714980;Kuchnia+Jadalnia_P+F_status cooling;;1;ETS import;1;0;to_valve;0;;;;;;
2878;2878;;1455714980;Kuchnia+Jadalnia_P+F_fanlevel;;5001;ETS import;1;0;;0;;;;;;
2879;2879;01;1537314767;Sezon grzewczy;;1001;;1;0;;0;;;;;;0
2880;2880;;1455714980;Hall Ip_F_status cooling;;1;ETS import;1;0;to_valve;0;;;;;;
2881;2881;;1455714980;Hall Ip_F_fanlevel;;5001;ETS import;1;0;;0;;;;;;
2882;2882;;1455714980;Hall Ip_F_status heating;;1;ETS import;1;0;to_valve;0;;;;;;
2883;2883;00;1592766122;Komunikacja -1p_P_heating control value;;1;ETS import;1;0;;0;;;;;;
2884;2884;00;1592845580;ŁiG na basenie_Pl_heating control value;;1;ETS import;1;0;;0;;;;;;
2885;2885;00;1592856023;Łazienka w Gościnnym_P_heating control valve status;;1;ETS import;1;0;hvac;0;;;;;;
2886;2886;00;1592856854;Łazienka dla Gości_P_heating control valve status;;1;ETS import;1;0;hvac;0;;;;;;
2887;2887;00;1592844981;Łazienka na Basenie_G_heating;;1;ETS import;1;0;;0;;;;;;
2888;2888;00;1592435277;Garderoba na Basenie_G_heating;;1;ETS import;1;0;;0;;;;;;
2889;2889;00;1592769700;Basenownia_Pompa obiegowa_on/off;;1001;ETS import;1;0;;0;;;;;;
2890;2890;;1455714980;Podł_1;;5001;ETS import;1;0;;0;;;;;;
2891;2891;;1455714980;Podł_2;;5001;ETS import;1;0;;0;;;;;;
2892;2892;;1455714980;Podł_3;;5001;ETS import;1;0;;0;;;;;;
2893;2893;;1455714980;Podł_4;;5001;ETS import;1;0;;0;;;;;;
2894;2894;;1455714980;Podł_5;;5001;ETS import;1;0;;0;;;;;;
2895;2895;00;1588879218;Łazienka Państwa_P+F_heating control value;;5001;"ETS import
Podłogówka w Łazience Państwa
Dawniej Podł_6";1;0;hvac, pwm-50;0;;;;;;0
2896;2896;00;1590848927;Jadalnia_P+F_heating control value;;5001;"ETS import
Podłogówka w Jadalni
Dawniej Podł_7";1;0;hvac, pwm-50;0;;;;;;0
2897;2897;00;1591999528;Kuchnia_P+F_heating control value;;5001;"ETS import
Podłogówka w Kuchni
Dawniej Podł_1-5";1;0;hvac, pwm-50;0;;;;;;0
2898;2898;;1455714980;Ogrzewanie_Wymuś grzanie;;1;ETS import;1;0;;0;;;;;;
2899;2899;FF;1592766122;Ogrzewanie_Tryb HVAC;;5;ETS import;1;0;hvac;0;;;{"0":"Auto","1":"Tylko grzanie","3":"Tylko chłodzenie","255":"Wyłączone","default":""};;;
2900;2900;01;1591555348;Ogrzewanie_Status Cooling Enabled;;1;ETS import;1;0;to_valve;0;;;;;;
2901;2901;00;1590848876;Ogrzewanie_Status Heating Enabled;;1;ETS import;1;0;to_valve;0;;;;;;
2902;2902;00;1560181735;Ogrzewanie_Status TimedMode Enabled;;1;ETS import;1;0;;0;;;;;;
2903;2903;00;1520284888;Kotłownia_Awaria;;1;ETS import;1;0;;0;;;;;;
2904;2904;01;1520286347;Kotłownia_Awaria_Potwierdzono;;1;ETS import;1;0;;0;;;;;;
2905;2905;00;1521018477;Kotłownia_Alarm CWU;;1;ETS import;1;0;;0;;;;;;
2906;2906;00;1592859199;HVAC Switchover;;1;ETS import;0;0;;0;;;{"0":"chłodzenie","1":"grzanie","default":""};;;
2907;2907;01;1521019338;Kotłownia_Alarm CWU_Potwierdzenie;;1;ETS import;1;0;;0;;;;;;
2908;2908;01;1542360284;Kuchnia_Pompa obiegowa on/off;;1001;;1;0;;0;;;;;;0
2909;2909;01;1588625699;Kuchnia_Pompa obiegowa status;;1001;;1;0;;0;;;;;;0
2911;2911;;1455714980;Kuchnia_P2_heat;;1;ETS import;1;0;;0;;;;;;
2912;2912;;1455714980;Kuchnia_P3_heat;;1;ETS import;1;0;;0;;;;;;
2913;2913;;1455714980;Kuchnia_P4_heat;;1;ETS import;1;0;;0;;;;;;
2914;2914;;1455714980;Kuchnia_P5_heat;;1;ETS import;1;0;;0;;;;;;
2915;2915;00;1592859084;Jadalnia_P DREWNO_heat;;1001;ETS import;1;0;;0;;;;;;0
2916;2916;00;1592859577;Łazienka Państwa_P+F_heat;;1;ETS import;1;0;;0;;;;;;
2917;2917;00;1592858725;Kuchnia_P1-5_heat;;1;ETS import;1;0;;0;;;;;;
2919;2919;01;1576064949;Jadalnia_P+F_tryb;;5;ETS import;0;0;hvac, hvac_mode;0;;{"control":"vselect","icons":"1"};{"0":"auto","1":"comfort","2":"standby","3":"eco","4":"frost","default":""};;;0
2921;2921;01;1590866341;Kuchnia_P+F_tryb;;5;ETS import;0;0;hvac, hvac_mode;0;;{"control":"vselect","icons":"1"};{"0":"auto","1":"comfort","2":"standby","3":"eco","4":"frost","default":""};;;0
2923;2923;03;1592543724;Gabinet Szefa_F_tryb;;5;ETS import;0;0;hvac, hvac_mode;0;;{"control":"vselect","icons":"1"};{"0":"auto","1":"comfort","2":"standby","3":"eco","4":"frost","default":""};;;0
2925;2925;01;1592040792;Salon_F_tryb;;5;ETS import;0;0;hvac, hvac_mode;0;;{"control":"vselect","icons":"1"};{"0":"auto","1":"comfort","2":"standby","3":"eco","4":"frost","default":""};;;0
2927;2927;01;1586638252;Komunikacja 0p_F_tryb;;5;ETS import;0;0;hvac, hvac_mode;0;;{"control":"vselect","icons":"1"};{"0":"auto","1":"comfort","2":"standby","3":"eco","4":"frost","default":""};;;0
2929;2929;03;1592040925;Gabinet Pani_F_tryb;;5;ETS import;0;0;hvac, hvac_mode;0;;{"control":"vselect","icons":"1"};{"0":"auto","1":"comfort","2":"standby","3":"eco","4":"frost","default":""};;;0
2931;2931;03;1592040985;Garderoba_F_tryb;;5;ETS import;0;0;hvac, hvac_mode;0;;{"control":"vselect","icons":"1"};{"0":"auto","1":"comfort","2":"standby","3":"eco","4":"frost","default":""};;;0
2933;2933;01;1592742173;Komunikacja Ip_F_tryb;;5;ETS import;0;0;hvac, hvac_mode;0;;{"control":"vselect","icons":"1"};{"0":"auto","1":"comfort","2":"standby","3":"eco","4":"frost","default":""};;;0
2935;2935;01;1587619043;Łazienka Państwa_P+F_tryb;;5;ETS import;0;0;hvac, hvac_mode;0;;{"control":"vselect","icons":"1"};{"0":"auto","1":"comfort","2":"standby","3":"eco","4":"frost","default":""};;;0
2937;2937;01;1584940391;Gościnny 1_F_tryb;;5;ETS import;0;0;hvac, hvac_mode;0;;{"control":"vselect","icons":"1"};{"0":"auto","1":"comfort","2":"standby","3":"eco","4":"frost","default":""};;;0
2939;2939;01;1584940353;Gościnny z aneksem_F_tryb;;5;ETS import;0;0;hvac, hvac_mode;0;;{"control":"vselect","icons":"1"};{"0":"auto","1":"comfort","2":"standby","3":"eco","4":"frost","default":""};;;0
2941;2941;01;1585111752;Muzyczny_F_tryb;;5;ETS import;0;0;hvac, hvac_mode;0;;{"control":"vselect","icons":"1"};{"0":"auto","1":"comfort","2":"standby","3":"eco","4":"frost","default":""};;;0
2943;2943;01;1588755289;Sypialnia_F_tryb;;5;ETS import;0;0;hvac, hvac_mode;0;;{"control":"vselect","icons":"1"};{"0":"auto","1":"comfort","2":"standby","3":"eco","4":"frost","default":""};;;0
2944;2944;00;1592794860;Fancoils_max level;;5;;1;0;read-flag, hvac;0;;;;;;0
2946;2946;01;1572265666;;;5;;1;0;;;;;;;;
2948;2948;00;1592776898;Gabinet Szefa_F_on/off;;1001;ETS import;1;0;hvac, hvac_on;0;;;;;;
2949;2949;01;1592776888;Łazienka w Gościnnym_P_tryb;;5;ETS import;0;0;hvac, hvac_mode;0;;{"control":"vselect","icons":"1"};{"0":"auto","1":"comfort","2":"standby","3":"eco","4":"frost","default":""};;;0
2950;2950;00;1592766124;Łazienka w Gościnnym_P_on/off;;1001;ETS import;1;0;hvac, hvac_on;0;;;;;;
2951;2951;01;1592776888;Łazienka dla Gości_P_tryb;;5;ETS import;0;0;hvac, hvac_mode;0;;{"control":"vselect","icons":"1"};{"0":"auto","1":"comfort","2":"standby","3":"eco","4":"frost","default":""};;;0
2952;2952;00;1592766124;Łazienka dla Gości_P_on/off;;1001;ETS import;1;0;hvac, hvac_on;0;;;;;;
2953;2953;00;1592776896;Basen_P_on/off;;1001;ETS import;1;0;hvac, hvac_on;0;;;;;;
2954;2954;01;1574715201;Basen_P_tryb;;5;ETS import;0;0;hvac, hvac_mode;0;;{"control":"vselect","icons":"1"};{"0":"auto","1":"comfort","2":"standby","3":"eco","4":"frost","default":""};;;0
2955;2955;00;1592776898;Kuchnia_P+F_on/off;;1001;ETS import;1;0;hvac, hvac_on;0;;;;;;
2956;2956;00;1592776897;Jadalnia_P+F_on/off;;1001;ETS import;1;0;hvac, hvac_on;0;;;;;;
2957;2957;01;1592776896;Komunikacja 0p_F_on/off;;1001;ETS import;1;0;hvac, hvac_on;0;;;;;;
2958;2958;01;1592776897;Salon_F_on/off;;1001;ETS import;1;0;hvac, hvac_on;0;;;;;;
2959;2959;00;1592776900;Gabinet Pani_F_on/off;;1001;ETS import;1;0;hvac, hvac_on;0;;;;;;
2960;2960;00;1592776899;Garderoba_F_on/off;;1001;ETS import;1;0;hvac, hvac_on;0;;;;;;
2961;2961;00;1592776900;Łazienka Państwa_P+F_on/off;;1001;ETS import;1;0;hvac, hvac_on;0;;;;;;
2962;2962;01;1592776900;Sypialnia_F_on/off;;1001;ETS import;1;0;hvac, hvac_on;0;;;;;;
2963;2963;00;1592776896;Komunikacja Ip_F_on/off;;1001;ETS import;1;0;hvac, hvac_on;0;;;;;;
2964;2964;00;1592776899;Gościnny 1_F_on/off;;1001;ETS import;1;0;hvac, hvac_on;0;;;;;;
2965;2965;00;1592776898;Gościnny z aneksem_F_on/off;;1001;ETS import;1;0;hvac, hvac_on;0;;;;;;
2966;2966;01;1592776899;Muzyczny_F_on/off;;1001;ETS import;1;0;hvac, hvac_on;0;;;;;;
2967;2967;;1455714980;Pralnia_trybSuper;;5;ETS import;1;0;;0;;;;;;
2968;2968;;1455714980;Basen_P_trybSuper;;5;ETS import;1;0;;0;;{"max":"4","control":"spinner","min":"1","step":"1"};{"1":"comfort","2":"standby","3":"eco","4":"frost","default":""};;;
2969;2969;01;1577174155;Pralnia_on/off;;1001;ETS import;1;0;;0;;;;;;
2970;2970;;1455714980;Pralnia_tryb;;5;ETS import;1;0;;0;;{"control":"vselect","icons":"1"};;;;
2971;2971;;1455714980;Gabinet Szefa_F_trybSuper;;5;ETS import;1;0;;0;;{"max":"4","control":"spinner","min":"1","step":"1"};{"1":"comfort","2":"standby","3":"eco","4":"frost","default":""};;;
2972;2972;;1455714980;Kuchnia_P+F_trybSuper;;5;ETS import;1;0;;0;;{"max":"4","control":"spinner","min":"1","step":"1"};{"1":"comfort","2":"standby","3":"eco","4":"frost","default":""};;;
2973;2973;;1455714980;Jadalnia_P+F_trybSuper;;5;ETS import;1;0;;0;;{"max":"4","control":"spinner","min":"1","step":"1"};{"1":"comfort","2":"standby","3":"eco","4":"frost","default":""};;;
2974;2974;;1455714980;Komunikacja 0p_F_trybSuper;;5;ETS import;1;0;;0;;{"max":"4","control":"spinner","min":"1","step":"1"};{"1":"comfort","2":"standby","3":"eco","4":"frost","default":""};;;
2975;2975;;1455714980;Salon_F_trybSuper;;5;ETS import;1;0;;0;;{"max":"4","control":"spinner","min":"1","step":"1"};{"1":"comfort","2":"standby","3":"eco","4":"frost","default":""};;;
2976;2976;;1455714980;Gabinet Pani_F_trybSuper;;5;ETS import;1;0;;0;;{"max":"4","control":"spinner","min":"1","step":"1"};{"1":"comfort","2":"standby","3":"eco","4":"frost","default":""};;;
2977;2977;;1455714980;Garderoba_F_trybSuper;;5;ETS import;1;0;;0;;{"max":"4","control":"spinner","min":"1","step":"1"};{"1":"comfort","2":"standby","3":"eco","4":"frost","default":""};;;
2978;2978;;1455714980;Łazienka Państwa_P+F_trybSuper;;5;ETS import;1;0;;0;;{"max":"4","control":"spinner","min":"1","step":"1"};{"1":"comfort","2":"standby","3":"eco","4":"frost","default":""};;;
2979;2979;;1455714980;Sypialnia_F_trybSuper;;5;ETS import;1;0;;0;;{"max":"4","control":"spinner","min":"1","step":"1"};{"1":"comfort","2":"standby","3":"eco","4":"frost","default":""};;;
2980;2980;;1455714980;Komunikacja Ip_F_trybSuper;;5;ETS import;1;0;;0;;{"max":"4","control":"spinner","min":"1","step":"1"};{"1":"comfort","2":"standby","3":"eco","4":"frost","default":""};;;
2982;2982;;1455714980;Łazienka dla Gości_P_trybSuper;;5;ETS import;1;0;;0;;{"max":"4","control":"spinner","min":"1","step":"1"};{"1":"comfort","2":"standby","3":"eco","4":"frost","default":""};;;
2983;2983;;1455714980;Gościnny 1_F_trybSuper;;5;ETS import;1;0;;0;;{"max":"4","control":"spinner","min":"1","step":"1"};{"1":"comfort","2":"standby","3":"eco","4":"frost","default":""};;;
2984;2984;;1455714980;Gościnny z aneksem_F_trybSuper;;5;ETS import;1;0;;0;;{"max":"4","control":"spinner","min":"1","step":"1"};{"1":"comfort","2":"standby","3":"eco","4":"frost","default":""};;;
2985;2985;;1455714980;Łazienka w Gościnnym_P_trybSuper;;5;ETS import;1;0;;0;;{"max":"4","control":"spinner","min":"1","step":"1"};{"1":"comfort","2":"standby","3":"eco","4":"frost","default":""};;;
2986;2986;;1455714980;Muzyczny_F_trybSuper;;5;ETS import;1;0;;0;;{"max":"4","control":"spinner","min":"1","step":"1"};{"1":"comfort","2":"standby","3":"eco","4":"frost","default":""};;;
2987;2987;;1455714980;Podłogówka_WAGO_Kuchnia_on/off;;1001;ETS import;1;0;;0;;;;;;
2988;2988;;1455714980;Podłogówka_WAGO_Kuchnia_value;;5001;ETS import;1;0;;0;;;;;;
2989;2989;;1519046092;Podłogówka_WAGO_Kuchnia_status;;1001;;1;0;;0;;;;;;0
2990;2990;03;1574711533;HVAC_Controller mode_All;;5;;1;0;;0;;;{"0":"auto","1":"komfort","2":"standby","3":"eco","4":"frost","default":""};;;0
2991;2991;01;1592543250;HVAC_Controller on/off_All;;1001;;1;0;;0;;;;;;0
2992;2992;0C4C;1523175737;HVAC_Change max temp to;;9001;;1;0;;0;;;;;;0
2994;2994;00;1543322901;Kuchnia_P1-4_heat status;;1001;;1;0;;;;;;;;
2995;2995;00;1543322901;Kuchnia_P1-5_heat status;;1001;;1;0;;;;;;;;
2996;2996;00;1592776889;GG1 K11 on/off;;1001;ETS import;1;0;;0;;;;;;
2997;2997;00;1592776890;GG2 + GG3 B23 on/off;;1001;ETS import;1;0;;0;;;;;;
2998;2998;01;1592776890;GG4 L49 on/off;;1001;ETS import;1;0;;0;;;;;;
2999;2999;00;1592776889;GG5 D1 on/off;;1001;ETS import;1;0;;0;;;;;;
3000;3000;01;1592776889;GG6 D24 on/off;;1001;ETS import;1;0;;0;;;;;;
3001;3001;00;1592776889;GG7 G12 on/off;;1001;ETS import;1;0;;0;;;;;;
3002;3002;01;1512917581;GG8 G2 on/off;;1001;ETS import;1;0;;0;;;;;;
3022;3022;00;1588441477;Kuchnia_P1_heat status;;1001;;1;0;;;;;;;;
3023;3023;00;1588441477;Kuchnia_P2_heat status;;1001;;1;0;;;;;;;;
3024;3024;00;1588441477;Kuchnia_P3_heat status;;1001;;1;0;;;;;;;;
3025;3025;00;1588441477;Kuchnia_P4_heat status;;1001;;1;0;;;;;;;;
3026;3026;00;1588441477;Kuchnia_P5_heat status;;1001;;1;0;;;;;;;;
3027;3027;00;1587551894;Jadalnia_P DREWNO_heat status;;1001;;1;0;;;;;;;;
3028;3028;00;1588626112;Łazienka Państwa_P_heat status;;1001;;1;0;;;;;;;;
3029;3029;00;1588626112;Kuchnia_Rozdzielacz zapotrzebowanie;;1001;;1;0;;;;;;;;
3030;3030;;1537310873;Kuchnia_Pompa obiegowa wymuszenie;;1001;;1;0;;;;;;;;
3031;3031;00;1592766195;Klimatyzator on/off;;1001;;1;0;ac;0;;;;;;0
3032;3032;00;1592776890;Klimatyzator on/off status;;1001;;1;0;ac;0;;;;;;0
3033;3033;;1527505514;Klimatyzator_Economy;;1001;;1;0;ac;0;;;;;;0
3034;3034;00;1531838779;Klimatyzator_Mode;;5;;1;0;ac;0;;;{"0":"auto","1":"heat","3":"cool","9":"fan","14":"dry","default":"bad value"};;;0
3035;3035;;1527505618;Klimatyzator_Mode Cool/Heat;;1001;;1;0;ac;0;;;{"0":"cool","1":"heat","default":""};;;0
3036;3036;FF;1592749895;Klimatyzator_Mode Cool & On;;5001;"0% - off
0.1-100% - on+cool";1;0;ac;0;;;;;;0
3037;3037;00;1592749904;Klimatyzator_Mode Heat & On;;5001;"0% - off
0.1-100% - on+heat";1;0;ac;0;;;;;;0
3038;3038;FF;1592748655;Klimatyzator_Fan Speed;;5001;;1;0;ac;0;;;;;;0
3039;3039;0708;1527509396;Klimatyzator_Control Setpoint Temp;°C;9001;;1;0;ac;0;;;;;;0
3040;3040;00;1577174145;Klimatyzator_Status Economy;;1001;;1;0;ac;0;;;;;;0
3041;3041;03;1592749897;Klimatyzator_Status Mode;;5;;1;0;ac;0;;;{"0":"auto","1":"heat","3":"cool","9":"fan","14":"dry","default":"bad mode"};;;0
3042;3042;00;1592749897;Klimatyzator_Status Mode Cool/Heat;;1001;;1;0;ac;0;;;{"0":"cool","1":"heat","default":""};;;0
3043;3043;FF;1592748654;Klimatyzator_Status Fan Speed;;5001;;1;0;ac;0;;;;;;0
3044;3044;0708;1592749897;Klimatyzator_Status AC Setpoint Temp;°C;9001;;1;0;ac;0;;;;;;0
3045;3045;0000;1527509521;Klimatyzator_REZERWA;°C;9001;;1;0;ac;0;;;;;;0
3046;3046;00;1577174145;Klimatyzator_Status Error/Alarm;;1001;;1;0;ac;0;;;;;;0
3047;3047;0000000000000000000000000000;1577174145;Klimatyzator_Status Error Text Code;;16;;1;0;ac;0;;;;;;0
3048;3048;0214;1592766087;Klimatyzator_Status Operation Hour Counter;;9;;1;0;ac;0;;;;;;0
3049;3049;0C97;1530183197;Klimatyzator_Status AC Ambient Temp;;9001;;1;0;ac;0;;;;;;0
3050;3050;;1531839594;Klimatyzator_Prion mode;;5;;1;0;ac;0;;;;;;0
3051;3051;00;1531840719;Klimatyzator_Fan Speed dimm;;1013;;1;0;ac;0;;;;;;0
3058;3058;80;1592857576;Ogrzewanie_Odczytaj stany scena;;5;ETS import;1;0;;0;;;;;;
3059;3059;00;1592766122;Basen_P_heating control valve status;;1;ETS import;1;0;hvac;0;;;;;;
3060;3060;00;1592857578;Łazienka dla Gości_P_status heating;;1;ETS import;1;0;to_valve;0;;;;;;
3061;3061;00;1592857578;Łazienka w Gościnnym_P_status heating;;1;ETS import;1;0;to_valve;0;;;;;;
3073;3073;01;1592472821;Garaż_Brama_up/down;;1008;ETS import;1;0;Winda_monitor;0;;;;;;
3074;3074;2D29;1592859585;Salon_CO2;ppm;9;ETS import;1;0;ac;0;;{"max":"670760","step":"","control":"spinner","min":"-670760","decimals":"0"};;;;0
3075;3075;AF;1592859476;Salon_Wilgotność;%;5001;ETS import;1;0;ac;0;;;;;;0
3076;3076;0CAF;1592859512;Salon_Temperatura 2;°C;9;ETS import;1;0;;0;;{"max":"670760","step":"","control":"spinner","min":"-670760","decimals":"1"};;;;
3077;3077;AF;1592859569;Sypialnia_Wilgotność;%;5001;ETS import;1;0;ac;0;;;;;;0
3078;3078;0CBC;1592859544;Sypialnia_Temperatura 2;°C;9;ETS import;1;0;;0;;{"max":"670760","step":"","control":"spinner","min":"-670760","decimals":"1"};;;;
3079;3079;00;1589515150;Sypialnia_Gaz usypiający;;1;ETS import;1;0;;0;;;;;;
3080;3080;26DC;1592859561;Sypialnia_CO2;ppm;9;ETS import;1;0;;0;;{"max":"670760","step":"","control":"spinner","min":"-670760","decimals":"0"};;;;
3081;3081;01;1537354058;Winda_Piwnica-Garaż_przywołanie;;1;ETS import;1;0;;0;;;;;;
3082;3082;00;1592845687;Winda_Piwnica_status;;1;ETS import;1;0;;0;;;;;;
3083;3083;01;1537354224;Winda_Parter_przywołanie;;1;ETS import;1;0;;0;;;;;;
3084;3084;01;1592845687;Winda_Parter_status;;1;ETS import;1;0;;0;;;;;;
3085;3085;01;1576779401;Winda_Piętro_przywołanie;;1;ETS import;1;0;;0;;;;;;
3086;3086;00;1592842750;Winda_Piętro_status;;1;ETS import;1;0;;0;;;;;;
3087;3087;00;1537346114;Winda_Ruch_status;;1;ETS import;1;0;;0;;;{"0":"spoczynek","1":"w ruchu","default":""};;;
3088;3088;01;1592832289;Winda_Piwnica-Pralnia_przywołanie;;1;ETS import;1;0;;0;;;;;;
3089;3089;00;1592845689;Winda_Ruch w górę_Status;;1;ETS import;1;0;;0;;;;;;0
3091;3091;00;1541760350;Garaż_Wentylacja_on/off;;1001;ETS import;1;0;;0;;;;;;
3092;3092;00;1590854958;Basen_Alarm w Łaźni;;1;ETS import;1;0;;0;;;;;;
3093;3093;00;1590854958;Basen_Alarm w Saunie;;1;ETS import;1;0;;0;;;;;;
3095;3095;01;1490601805;Garaż_Wentylacja_przycisk;;1;ETS import;1;0;;0;;;;;;
3096;3096;00;1530020227;Skrzynka pocztowa_List w skrzynce;;1;ETS import;1;0;;0;;;;;;
3097;3097;;1455714980;Skrzynka pocztowa_Potwierdzenie;;1;ETS import;1;0;;0;;;;;;
3098;3098;01;1592821998;Hall_Gniazdo_on/off;;1001;ETS import;1;0;;0;;;;;;
3099;3099;01;1592821998;Hall_Gniazdo_status;;1;ETS import;1;0;;0;;;;;;
3100;3100;01;1592821998;Jadalnia_Gniazdo_on/off;;1001;ETS import;1;0;;0;;;;;;
3101;3101;01;1592821998;Jadalnia_Gniazdo_status;;1;ETS import;1;0;;0;;;;;;
3102;3102;01;1592821998;Salon_Gniazdo_on/off;;1001;ETS import;1;0;;0;;;;;;
3103;3103;01;1592821998;Salon_Gniazdo_status;;1;ETS import;0;0;;0;;;;;;
3104;3104;01;1592821998;Gabinet Szefa_Gniazdo_on/off;;1001;ETS import;1;0;;0;;;;;;
3105;3105;01;1592776890;Gabinet Szefa_Gniazdo_status;;1;ETS import;1;0;;0;;;;;;
3106;3106;01;1592821998;Salon_Gniazdo floorbox_on/off;;1001;ETS import;1;0;;0;;;;;;
3107;3107;01;1592821999;Salon_Gniazdo floorbox_status;;1;ETS import;1;0;;0;;;;;;
3108;3108;01;1592821998;Komunikacja Ip_Gniazdo_on/off;;1001;ETS import;1;0;;0;;;;;;
3109;3109;01;1592821999;Komunikacja Ip_Gniazdo_status;;1;ETS import;1;0;;0;;;;;;
3110;3110;01;1592821999;Gabinet Pani_Gniazdo_on/off;;1001;ETS import;1;0;;0;;;;;;
3111;3111;01;1592821999;Gabinet Pani_Gniazdo_status;;1;ETS import;1;0;;0;;;;;;
3112;3112;00;1592080385;Taras W i N_Gniazdo_on/off;;1001;ETS import;1;0;;0;;;;;;
3113;3113;00;1592776890;Taras W i N_Gniazdo_status;;1;ETS import;1;0;;0;;;;;;0
3114;3114;50;1592742214;Gościnna_R_Zadana wydajność;;5;ETS import;1;0;;0;;;;;;
3116;3116;3C;1592041000;Mieszkalna_R_Zadana wydajność;;5;ETS import;1;0;;0;;;;;;
3118;3118;00;1537340770;Alarm KNX_Całość;;1;ETS import;1;0;;0;;;;;;
3119;3119;00;1546930948;Status zapotrzebowania na podgrzewanie rynien;;1;ETS import;1;0;;0;;;{"0":"nie grzeje","1":"grzeje","default":""};;;
3120;3120;00;1586068663;Status zapotrzebowania na podgrzewanie chodnika;;1;ETS import;1;0;;0;;;{"0":"nie grzeje","1":"grzeje","default":""};;;
3121;3121;00;1585530042;Status zapotrzebowania na podgrzewanie chodnika w Trejażu;;1;ETS import;1;0;;0;;;{"0":"nie grzeje","1":"grzeje","default":""};;;
3122;3122;00;1592777128;Goscinna_R_inAwayLongOn;;1;ETS import;1;0;hvac_comforttouch;0;;;;;;0
3123;3123;00;1592777128;Goscinna_R_inAwayOn;;1;ETS import;1;0;hvac_comforttouch;0;;;;;;0
3124;3124;;1455714980;Goscinna_R_inCentralVacuumOn;;1;ETS import;1;0;;0;;;;;;
3125;3125;;1455714980;Goscinna_R_inCookerHoodOn;;1;ETS import;1;0;;0;;;;;;
3126;3126;00;1592777128;Goscinna_R_inManualBoostOn;;1;ETS import;1;0;hvac_comforttouch;0;;;;;;0
3127;3127;;1455714980;Goscinna_R_inMaxCoolingOn;;1;ETS import;1;0;;0;;;;;;
3128;3128;;1455714980;Goscinna_R_inMaxHeatingOn;;1;ETS import;1;0;;0;;;;;;
3129;3129;;1455714980;Goscinna_R_inOverPressOn;;1;ETS import;1;0;;0;;;;;;
3130;3130;;1455714980;Goscinna_R_inSummerNightOn;;1;ETS import;1;0;;0;;;;;;
3131;3131;07D0;1592777129;Goscinna_R_inTempSetp;;9;ETS import;1;0;hvac_comforttouch;0;;;;;;0
3132;3132;30;1508903873;Goscinna_R_out48H;;5;ETS import;1;0;;0;;;;;;
3133;3133;;1455714980;Goscinna_R_outAlarmA;;1;ETS import;1;0;;0;;;;;;
3134;3134;;1455714980;Goscinna_R_outAlarmB;;1;ETS import;1;0;;0;;;;;;
3135;3135;00;1592777129;Mieszkalna_R_inAwayLongOn;;1;ETS import;1;0;hvac_comforttouch;0;;;;;;0
3136;3136;00;1592777129;Mieszkalna_R_inAwayOn;;1;ETS import;1;0;hvac_comforttouch;0;;;;;;0
3137;3137;;1455714980;Mieszkalna_R_inCentralVacuumOn;;1;ETS import;1;0;;0;;;;;;
3138;3138;;1455714980;Mieszkalna_R_inCookerHoodOn;;1;ETS import;1;0;;0;;;;;;
3139;3139;00;1592777130;Mieszkalna_R_inManualBoostOn;;1;ETS import;1;0;hvac_comforttouch;0;;;;;;0
3140;3140;;1455714980;Mieszkalna_R_inMaxCoolingOn;;1;ETS import;1;0;;0;;;;;;
3141;3141;;1455714980;Mieszkalna_R_inMaxHeatingOn;;1;ETS import;1;0;;0;;;;;;
3142;3142;;1455714980;Mieszkalna_R_inOverPressOn;;1;ETS import;1;0;;0;;;;;;
3143;3143;;1455714980;Mieszkalna_R_inSummerNightOn;;1;ETS import;1;0;;0;;;;;;
3144;3144;03E8;1592777130;Mieszkalna_R_inTempSetp;;9;ETS import;1;0;hvac_comforttouch;0;;;;;;0
3145;3145;1B;1520249612;Mieszkalna_R_out48Rh;;5;ETS import;1;0;;0;;;;;;
3146;3146;;1455714980;Mieszkalna_R_outAlarmA;;1;ETS import;1;0;;0;;;;;;
3147;3147;;1455714980;Mieszkalna_R_outAlarmB;;1;ETS import;1;0;;0;;;;;;
